contact_email,contact_name,organization_name,dataset_title,dataset_url,node,property,value,severity,error_msg,pkg_type,checker_type,template
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Testdatensätze Realisierungsvorgaben HRDF 2.0.6 und 2.0.7,https://ckan.opendata.swiss/dataset/testdatensatze-realisierungsvorgaben-hrdf-2-0-6-und-2-0-7,https://data.opentransportdata.swiss/dataset/eb7fc17b-5676-47f8-a8a1-dde9b00f76c7,dct:accrualPeriodicity,freq:irregular,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Bereiche und Haltekanten (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/bereiche-und-haltekanten-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/272277f5-4886-4d78-98b6-2850f650a4ac,dcat:landingPage,https://data.opentransportdata.swiss/dataset/traffic-points-future-timetable,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Bereiche und Haltekanten (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/bereiche-und-haltekanten-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/272277f5-4886-4d78-98b6-2850f650a4ac,dcat:contactPoint,N7deac5d5903e47dda48b8478e260bc5a,Violation,"Class 'dcat:Dataset' - Property 'dcat:contactPoint': The contact point must be provided as vcard:Organization or vcard:Individual.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-contactpoint-dcat
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Bereiche und Haltekanten (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/bereiche-und-haltekanten-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/272277f5-4886-4d78-98b6-2850f650a4ac,dct:accrualPeriodicity,freq:daily,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Bereiche und Haltekanten (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/bereiche-und-haltekanten-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/272277f5-4886-4d78-98b6-2850f650a4ac,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Bereiche und Haltekanten (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/bereiche-und-haltekanten-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/272277f5-4886-4d78-98b6-2850f650a4ac,dct:publisher,N1933ec60a1834e219738772daafd120d,Violation,"Class 'dcat:Dataset' - Property 'dct:publisher': The publisher must be provided as a foaf:Agent.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-publisher
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Bereiche und Haltekanten (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/bereiche-und-haltekanten-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/272277f5-4886-4d78-98b6-2850f650a4ac,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,"(Beta) Seilbahnen, Skilifte (NeTEx)",https://ckan.opendata.swiss/dataset/beta-seilbahnen-skilifte,https://data.opentransportdata.swiss/dataset/cad18d73-7805-4f52-83c5-417d89f3a3ad,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,"(Beta) Seilbahnen, Skilifte (NeTEx)",https://ckan.opendata.swiss/dataset/beta-seilbahnen-skilifte,https://data.opentransportdata.swiss/dataset/cad18d73-7805-4f52-83c5-417d89f3a3ad,dct:accrualPeriodicity,freq:daily,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,"(Beta) Seilbahnen, Skilifte (NeTEx)",https://ckan.opendata.swiss/dataset/beta-seilbahnen-skilifte,https://data.opentransportdata.swiss/dataset/cad18d73-7805-4f52-83c5-417d89f3a3ad,dct:publisher,N223b8f056c35411b89339e08fa6956de,Violation,"Class 'dcat:Dataset' - Property 'dct:publisher': The publisher must be provided as a foaf:Agent.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-publisher
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,"(Beta) Seilbahnen, Skilifte (NeTEx)",https://ckan.opendata.swiss/dataset/beta-seilbahnen-skilifte,https://data.opentransportdata.swiss/dataset/cad18d73-7805-4f52-83c5-417d89f3a3ad,dcat:landingPage,https://data.opentransportdata.swiss/dataset/seilbahnen-netex,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,"(Beta) Seilbahnen, Skilifte (NeTEx)",https://ckan.opendata.swiss/dataset/beta-seilbahnen-skilifte,https://data.opentransportdata.swiss/dataset/cad18d73-7805-4f52-83c5-417d89f3a3ad,dcat:contactPoint,N247ce37d0e9048e794b5679ed8450238,Violation,"Class 'dcat:Dataset' - Property 'dcat:contactPoint': The contact point must be provided as vcard:Organization or vcard:Individual.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-contactpoint-dcat
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,"(Beta) Seilbahnen, Skilifte (NeTEx)",https://ckan.opendata.swiss/dataset/beta-seilbahnen-skilifte,https://data.opentransportdata.swiss/dataset/cad18d73-7805-4f52-83c5-417d89f3a3ad,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Schalter (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-schalter-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/162502c7-87b0-4d8d-a3f5-321935e0f87c,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Schalter (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-schalter-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/162502c7-87b0-4d8d-a3f5-321935e0f87c,dct:publisher,N6f19782dfef840cfb0121c15493ab811,Violation,"Class 'dcat:Dataset' - Property 'dct:publisher': The publisher must be provided as a foaf:Agent.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-publisher
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Schalter (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-schalter-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/162502c7-87b0-4d8d-a3f5-321935e0f87c,dct:accrualPeriodicity,freq:daily,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Schalter (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-schalter-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/162502c7-87b0-4d8d-a3f5-321935e0f87c,dcat:landingPage,https://data.opentransportdata.swiss/dataset/prm-contact_point-future-timetable,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Schalter (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-schalter-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/162502c7-87b0-4d8d-a3f5-321935e0f87c,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Schalter (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-schalter-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/162502c7-87b0-4d8d-a3f5-321935e0f87c,dcat:contactPoint,Nfe63f7c50beb4521b0291534489ebcfb,Violation,"Class 'dcat:Dataset' - Property 'dcat:contactPoint': The contact point must be provided as vcard:Organization or vcard:Individual.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-contactpoint-dcat
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplanentwurf ab 2021 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/fahrplanentwurf-54-hrdf,https://data.opentransportdata.swiss/dataset/b00b9f85-f1fc-4fc0-bb03-bf822dbf2622,dct:accrualPeriodicity,freq:irregular,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplanentwurf ab 2021 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/fahrplanentwurf-54-hrdf,https://data.opentransportdata.swiss/dataset/b00b9f85-f1fc-4fc0-bb03-bf822dbf2622,dcat:contactPoint,Nc457203dfe584eee8cd6e25d140bbb2f,Violation,"Class 'dcat:Dataset' - Property 'dcat:contactPoint': The contact point must be provided as vcard:Organization or vcard:Individual.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-contactpoint-dcat
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplanentwurf ab 2021 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/fahrplanentwurf-54-hrdf,https://data.opentransportdata.swiss/dataset/b00b9f85-f1fc-4fc0-bb03-bf822dbf2622,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplanentwurf ab 2021 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/fahrplanentwurf-54-hrdf,https://data.opentransportdata.swiss/dataset/b00b9f85-f1fc-4fc0-bb03-bf822dbf2622,dct:publisher,N784b39f837e64ff5a156dfa87b89d8ab,Violation,"Class 'dcat:Dataset' - Property 'dct:publisher': The publisher must be provided as a foaf:Agent.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-publisher
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplanentwurf ab 2021 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/fahrplanentwurf-54-hrdf,https://data.opentransportdata.swiss/dataset/b00b9f85-f1fc-4fc0-bb03-bf822dbf2622,dcat:landingPage,https://data.opentransportdata.swiss/dataset/timetable-54-draft-hrdf,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplanentwurf ab 2021 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/fahrplanentwurf-54-hrdf,https://data.opentransportdata.swiss/dataset/b00b9f85-f1fc-4fc0-bb03-bf822dbf2622,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4 für den Autoverlad,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf-autoverlad,https://data.opentransportdata.swiss/dataset/d5d79e19-085c-4e9d-ae31-0e5addf1973c,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4 für den Autoverlad,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf-autoverlad,https://data.opentransportdata.swiss/dataset/d5d79e19-085c-4e9d-ae31-0e5addf1973c,dcat:landingPage,https://data.opentransportdata.swiss/dataset/timetable-54-2024-hrdf-autoverlad,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4 für den Autoverlad,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf-autoverlad,https://data.opentransportdata.swiss/dataset/d5d79e19-085c-4e9d-ae31-0e5addf1973c,dct:accrualPeriodicity,freq:semiweekly,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4 für den Autoverlad,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf-autoverlad,https://data.opentransportdata.swiss/dataset/d5d79e19-085c-4e9d-ae31-0e5addf1973c,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
